transaction_id,timestamp,amount,declared_instrument,sub_instrument,card_bin,card_tier,mcc,merchant_true_category,tax_amount_provided,po_code_provided,line_item_detail_provided,contracted_flat_rate,fee_charged,tax_charged,turnover_tier,injected_issue,classification,matched_rule_id,expected_fee,fee_charged,delta,note
TXN_000358,2026-08-16 00:01:03,2279.21,UPI,,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,exception_missing_tag,Exception,NONE,,0.0,,Missing sub_instrument routing tag; cannot verify applicable statutory MDR.
TXN_000359,2026-08-18 11:48:32,35666.2,UPI,bank_UPI,,,5411,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,R12_mcc_misclassification,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000360,2026-08-28 20:55:48,61097.29,UPI,bank_UPI,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000361,2026-08-18 02:10:24,25083.31,UPI,bank_UPI,,,5411,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,R12_mcc_misclassification,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000362,2026-08-24 16:54:28,37455.93,UPI,bank_UPI,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000363,2026-08-29 09:43:29,54040.45,UPI,RuPay_credit_UPI,422222.0,premium_rewards,5045,B2B wholesale,True,True,True,0.02,810.61,145.91,above_20L,clean,Matched,R4,810.61,810.61,0.0,Accurate fee verified against R4.
TXN_000364,2026-08-15 09:13:18,2049.96,UPI,RuPay_credit_UPI,607111.0,basic,5045,B2B wholesale,True,True,False,0.02,30.75,5.54,above_20L,clean,Matched,R4,30.75,30.75,0.0,Accurate fee verified against R4.
TXN_000365,2026-08-19 00:30:34,57600.65,UPI,bank_UPI,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000366,2026-08-19 11:30:01,52823.77,Card,RuPay_debit,522222.0,premium_rewards,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R2,0.0,0.0,0.0,Accurate fee verified against R2.
TXN_000367,2026-08-25 06:52:43,2415.58,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000368,2026-08-24 10:13:40,32242.22,UPI,bank_UPI,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000369,2026-08-20 04:13:38,60746.07,Card,RuPay_debit,607111.0,basic,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R2,0.0,0.0,0.0,Accurate fee verified against R2.
TXN_000370,2026-08-23 03:42:33,49278.54,Card,RuPay_debit,411111.0,basic,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R2,0.0,0.0,0.0,Accurate fee verified against R2.
TXN_000371,2026-08-28 13:30:39,21271.95,Card,,,,5045,B2B wholesale,True,True,True,0.02,191.45,34.46,above_20L,exception_missing_tag,Exception,NONE,,191.45,,Missing sub_instrument routing tag; cannot verify applicable statutory MDR.
TXN_000372,2026-08-21 21:52:53,9768.51,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000373,2026-08-18 10:39:22,24114.36,UPI,RuPay_credit_UPI,533333.0,corporate,5045,B2B wholesale,True,True,True,0.02,361.72,65.11,above_20L,clean,Matched,R4,361.72,361.72,0.0,Accurate fee verified against R4.
TXN_000374,2026-08-20 11:32:28,18387.23,UPI,bank_UPI,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000375,2026-08-20 08:38:59,2390.53,UPI,PPI_wallet_UPI,,,5045,B2B wholesale,True,True,False,0.02,26.3,4.73,above_20L,clean,Matched,R6c,26.3,26.3,0.0,Accurate fee verified against R6c.
TXN_000376,2026-08-17 19:50:09,2245.38,UPI,PPI_wallet_UPI,,,5045,B2B wholesale,True,True,False,0.02,24.7,4.45,above_20L,clean,Matched,R6c,24.7,24.7,0.0,Accurate fee verified against R6c.
TXN_000377,2026-08-21 02:44:01,2053.54,UPI,RuPay_credit_UPI,422222.0,premium_rewards,5045,B2B wholesale,True,True,False,0.02,30.8,5.54,above_20L,clean,Matched,R4,30.8,30.8,0.0,Accurate fee verified against R4.
TXN_000378,2026-08-29 02:09:04,45700.31,Card,RuPay_debit,422222.0,premium_rewards,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R2,0.0,0.0,0.0,Accurate fee verified against R2.
TXN_000379,2026-08-20 23:54:37,2409.43,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000380,2026-08-25 02:50:29,7191.35,Card,Debit_non_rupay,,,5045,B2B wholesale,True,True,False,0.02,64.72,11.65,above_20L,clean,Matched,R8,64.72,64.72,0.0,Accurate fee verified against R8.
TXN_000381,2026-08-18 07:50:34,32970.11,UPI,PPI_wallet_UPI,,,5045,B2B wholesale,True,True,True,0.02,362.67,65.28,above_20L,clean,Matched,R6c,362.67,362.67,0.0,Accurate fee verified against R6c.
TXN_000382,2026-08-17 23:45:14,27287.8,UPI,bank_UPI,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000383,2026-08-18 21:52:12,2276.0,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000384,2026-08-26 18:01:37,2098.81,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000385,2026-08-25 01:16:49,24833.2,Card,Mastercard_credit,411111.0,basic,5045,B2B wholesale,True,True,True,0.02,496.66,89.4,above_20L,clean,Flagged_For_Review,R9,496.66,496.66,0.0,Market credit card rate applied; requires bilateral MSA contract review.
TXN_000386,2026-08-18 09:21:43,52009.72,UPI,bank_UPI,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000387,2026-08-26 23:06:07,14361.09,UPI,RuPay_credit_UPI,607111.0,basic,5045,B2B wholesale,True,True,True,0.02,215.42,38.78,above_20L,clean,Matched,R4,215.42,215.42,0.0,Accurate fee verified against R4.
TXN_000388,2026-08-27 18:13:51,2261.79,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000389,2026-08-25 07:05:03,2321.34,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000390,2026-08-26 23:29:54,2273.18,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000391,2026-08-23 18:15:00,2274.48,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000392,2026-08-26 13:39:45,32485.17,UPI,RuPay_credit_UPI,522222.0,premium_rewards,5045,B2B wholesale,True,True,True,0.02,487.28,87.71,above_20L,clean,Matched,R4,487.28,487.28,0.0,Accurate fee verified against R4.
TXN_000393,2026-08-29 23:24:03,31376.27,UPI,bank_UPI,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000394,2026-08-19 02:12:07,59094.23,Card,RuPay_debit,433333.0,corporate,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R2,0.0,0.0,0.0,Accurate fee verified against R2.
TXN_000395,2026-08-19 05:39:02,19061.09,UPI,bank_UPI,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000396,2026-08-15 16:25:46,15820.81,UPI,bank_UPI,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000397,2026-08-23 00:05:59,9426.5,Card,Mastercard_credit,511111.0,basic,5045,B2B wholesale,True,True,False,0.02,188.53,33.94,above_20L,clean,Flagged_For_Review,R9,188.53,188.53,0.0,Market credit card rate applied; requires bilateral MSA contract review.
TXN_000398,2026-08-22 04:46:46,47934.65,UPI,bank_UPI,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000399,2026-08-26 07:41:15,2106.26,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000400,2026-08-30 00:34:30,2235.01,UPI,RuPay_credit_UPI,411111.0,basic,5045,B2B wholesale,True,True,False,0.02,33.53,6.04,above_20L,clean,Matched,R4,33.53,33.53,0.0,Accurate fee verified against R4.
TXN_000401,2026-08-18 15:14:24,2255.66,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000402,2026-08-30 06:10:59,2328.82,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000403,2026-08-18 07:51:50,34342.05,Card,Mastercard_credit,411111.0,basic,5045,B2B wholesale,True,True,True,0.02,686.84,123.63,above_20L,clean,Flagged_For_Review,R9,686.84,686.84,0.0,Market credit card rate applied; requires bilateral MSA contract review.
TXN_000404,2026-08-22 14:26:09,29209.29,Card,Visa_credit,607111.0,basic,5045,B2B wholesale,True,True,True,0.02,584.19,105.15,above_20L,clean,Flagged_For_Review,R9,584.19,584.19,0.0,Market credit card rate applied; requires bilateral MSA contract review.
TXN_000405,2026-08-28 02:04:19,30160.83,UPI,bank_UPI,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000406,2026-08-24 10:01:44,27630.76,Card,RuPay_debit,607222.0,corporate,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R2,0.0,0.0,0.0,Accurate fee verified against R2.
TXN_000407,2026-08-24 06:35:03,49170.7,Card,RuPay_debit,607222.0,corporate,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R2,0.0,0.0,0.0,Accurate fee verified against R2.
TXN_000408,2026-08-28 22:56:58,2065.15,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000409,2026-08-23 16:25:51,10720.74,UPI,bank_UPI,,,5411,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,R12_mcc_misclassification,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000410,2026-08-30 08:46:24,2393.4,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000411,2026-08-26 17:27:14,27538.63,UPI,,422222.0,premium_rewards,5045,B2B wholesale,True,True,True,0.02,413.08,74.35,above_20L,exception_missing_tag,Exception,NONE,,413.08,,Missing sub_instrument routing tag; cannot verify applicable statutory MDR.
TXN_000412,2026-08-17 16:36:12,7305.97,Card,RuPay_debit,522222.0,premium_rewards,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R2,0.0,0.0,0.0,Accurate fee verified against R2.
TXN_000413,2026-08-20 06:10:40,20650.57,UPI,bank_UPI,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000414,2026-08-16 03:01:59,56406.88,Card,,533333.0,corporate,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,exception_missing_tag,Exception,NONE,,0.0,,Missing sub_instrument routing tag; cannot verify applicable statutory MDR.
TXN_000415,2026-08-30 01:10:44,2286.92,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000416,2026-08-16 15:40:13,61253.2,Card,,411111.0,basic,5045,B2B wholesale,True,True,True,0.02,1225.06,220.51,above_20L,exception_missing_tag,Exception,NONE,,1225.06,,Missing sub_instrument routing tag; cannot verify applicable statutory MDR.
TXN_000417,2026-08-28 15:51:32,2219.06,UPI,bank_UPI,,,5411,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,R12_mcc_misclassification,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000418,2026-08-18 05:55:56,2133.89,UPI,PPI_wallet_UPI,,,5411,B2B wholesale,True,True,False,0.02,23.47,4.22,above_20L,R12_mcc_misclassification,Leaked,R6b,19.21,23.47,4.26,"Statutory disparity against R6b: expected Rs 19.21, charged Rs 23.47."
TXN_000419,2026-08-17 16:47:24,51270.25,UPI,bank_UPI,,,5411,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,R12_mcc_misclassification,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000420,2026-08-16 15:02:10,2423.24,UPI,bank_UPI,,,5411,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,R12_mcc_misclassification,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000421,2026-08-24 08:56:42,2239.1,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000422,2026-08-25 15:46:38,20865.46,UPI,PPI_wallet_UPI,,,5045,B2B wholesale,True,True,True,0.02,229.52,41.31,above_20L,clean,Matched,R6c,229.52,229.52,0.0,Accurate fee verified against R6c.
TXN_000423,2026-08-21 06:35:00,2301.09,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000424,2026-08-29 02:24:08,2225.47,UPI,RuPay_credit_UPI,433333.0,corporate,5045,B2B wholesale,True,True,False,0.02,33.38,6.01,above_20L,clean,Matched,R4,33.38,33.38,0.0,Accurate fee verified against R4.
TXN_000425,2026-08-20 00:05:01,49632.37,Card,RuPay_debit,607222.0,corporate,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R2,0.0,0.0,0.0,Accurate fee verified against R2.
TXN_000426,2026-08-16 21:41:08,2284.68,UPI,PPI_wallet_UPI,,,5045,B2B wholesale,True,True,False,0.02,25.13,4.52,above_20L,clean,Matched,R6c,25.13,25.13,0.0,Accurate fee verified against R6c.
TXN_000427,2026-08-17 07:48:25,2150.08,UPI,RuPay_credit_UPI,422222.0,premium_rewards,5045,B2B wholesale,True,True,False,0.02,32.25,5.8,above_20L,clean,Matched,R4,32.25,32.25,0.0,Accurate fee verified against R4.
TXN_000428,2026-08-27 13:57:45,29290.8,UPI,bank_UPI,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000429,2026-08-29 08:24:11,55582.13,UPI,bank_UPI,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000430,2026-08-18 22:41:35,11977.11,Card,RuPay_debit,411111.0,basic,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R2,0.0,0.0,0.0,Accurate fee verified against R2.
TXN_000431,2026-08-26 09:50:07,4784.74,Card,RuPay_debit,422222.0,premium_rewards,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R2,0.0,0.0,0.0,Accurate fee verified against R2.
TXN_000432,2026-08-27 02:52:01,36453.78,Card,Visa_credit,533333.0,corporate,5045,B2B wholesale,True,True,True,0.02,729.08,131.23,above_20L,clean,Flagged_For_Review,R9,729.08,729.08,0.0,Market credit card rate applied; requires bilateral MSA contract review.
TXN_000433,2026-08-21 02:56:14,60802.08,Card,Mastercard_credit,607111.0,basic,5045,B2B wholesale,True,True,True,0.02,1216.04,218.89,above_20L,clean,Flagged_For_Review,R9,1216.04,1216.04,0.0,Market credit card rate applied; requires bilateral MSA contract review.
TXN_000434,2026-08-27 22:29:35,38970.56,UPI,PPI_wallet_UPI,,,5045,B2B wholesale,True,True,True,0.02,428.68,77.16,above_20L,clean,Matched,R6c,428.68,428.68,0.0,Accurate fee verified against R6c.
TXN_000435,2026-08-21 18:36:15,10077.87,UPI,bank_UPI,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000436,2026-08-19 04:43:51,2107.88,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000437,2026-08-24 15:29:49,13878.73,Card,RuPay_debit,433333.0,corporate,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R2,0.0,0.0,0.0,Accurate fee verified against R2.
TXN_000438,2026-08-21 14:12:19,2265.02,UPI,RuPay_credit_UPI,607111.0,basic,5045,B2B wholesale,True,True,False,0.02,33.98,6.12,above_20L,clean,Matched,R4,33.98,33.98,0.0,Accurate fee verified against R4.
TXN_000439,2026-08-25 01:11:09,52660.74,Card,RuPay_debit,422222.0,premium_rewards,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R2,0.0,0.0,0.0,Accurate fee verified against R2.
TXN_000440,2026-08-27 16:43:02,2378.07,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000441,2026-08-16 00:13:03,9854.1,UPI,,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,exception_missing_tag,Exception,NONE,,0.0,,Missing sub_instrument routing tag; cannot verify applicable statutory MDR.
TXN_000442,2026-08-17 12:32:51,2133.99,UPI,bank_UPI,,,5411,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,R12_mcc_misclassification,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000443,2026-08-29 06:07:08,2200.38,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000444,2026-08-24 04:17:58,2058.47,UPI,PPI_wallet_UPI,,,5045,B2B wholesale,True,True,False,0.02,22.64,4.08,above_20L,clean,Matched,R6c,22.64,22.64,0.0,Accurate fee verified against R6c.
TXN_000445,2026-08-21 22:59:39,2010.72,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000446,2026-08-24 01:57:01,2215.18,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000447,2026-08-16 04:00:32,26487.59,Card,RuPay_debit,533333.0,corporate,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R2,0.0,0.0,0.0,Accurate fee verified against R2.
TXN_000448,2026-08-26 23:18:11,15280.26,UPI,bank_UPI,,,5411,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,R12_mcc_misclassification,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000449,2026-08-27 13:56:32,29253.88,UPI,bank_UPI,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000450,2026-08-21 02:04:15,27638.17,Card,RuPay_debit,422222.0,premium_rewards,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R2,0.0,0.0,0.0,Accurate fee verified against R2.
TXN_000451,2026-08-20 02:25:02,2236.9,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000452,2026-08-26 11:10:05,23469.4,UPI,bank_UPI,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000453,2026-08-18 06:18:09,45531.53,UPI,bank_UPI,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000454,2026-08-23 05:04:46,52095.13,Card,Mastercard_credit,522222.0,premium_rewards,5045,B2B wholesale,True,True,True,0.02,1041.9,187.54,above_20L,clean,Flagged_For_Review,R9,1041.9,1041.9,0.0,Market credit card rate applied; requires bilateral MSA contract review.
TXN_000455,2026-08-23 12:47:24,2095.2,UPI,PPI_wallet_UPI,,,5045,B2B wholesale,True,True,False,0.02,23.05,4.15,above_20L,clean,Matched,R6c,23.05,23.05,0.0,Accurate fee verified against R6c.
TXN_000456,2026-08-26 18:01:59,2165.05,UPI,RuPay_credit_UPI,533333.0,corporate,5045,B2B wholesale,True,True,False,0.02,32.48,5.85,above_20L,clean,Matched,R4,32.48,32.48,0.0,Accurate fee verified against R4.
TXN_000457,2026-08-27 07:49:07,30753.73,UPI,bank_UPI,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000458,2026-08-24 01:55:51,41326.72,Card,Mastercard_credit,433333.0,corporate,5045,B2B wholesale,True,True,True,0.02,826.53,148.78,above_20L,clean,Flagged_For_Review,R9,826.53,826.53,0.0,Market credit card rate applied; requires bilateral MSA contract review.
TXN_000459,2026-08-21 22:53:45,32958.83,Card,Debit_non_rupay,,,5411,B2B wholesale,True,True,True,0.02,296.63,53.39,above_20L,R12_mcc_misclassification,Matched,R8,296.63,296.63,0.0,Accurate fee verified against R8.
TXN_000460,2026-08-18 07:44:56,6730.98,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000461,2026-08-19 08:13:59,2095.79,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000462,2026-08-20 18:24:08,17034.47,UPI,bank_UPI,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000463,2026-08-26 13:03:18,9916.71,Card,RuPay_debit,522222.0,premium_rewards,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R2,0.0,0.0,0.0,Accurate fee verified against R2.
TXN_000464,2026-08-17 16:20:12,52024.02,UPI,RuPay_credit_UPI,607111.0,basic,5045,B2B wholesale,True,True,True,0.02,780.36,140.46,above_20L,clean,Matched,R4,780.36,780.36,0.0,Accurate fee verified against R4.
TXN_000465,2026-08-21 10:53:33,2210.6,UPI,RuPay_credit_UPI,511111.0,basic,5045,B2B wholesale,True,True,False,0.02,33.16,5.97,above_20L,clean,Matched,R4,33.16,33.16,0.0,Accurate fee verified against R4.
TXN_000466,2026-08-26 03:34:06,2147.27,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000467,2026-08-26 10:42:19,53192.96,UPI,,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,exception_missing_tag,Exception,NONE,,0.0,,Missing sub_instrument routing tag; cannot verify applicable statutory MDR.
TXN_000468,2026-08-19 03:03:24,2325.91,UPI,,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,exception_missing_tag,Exception,NONE,,0.0,,Missing sub_instrument routing tag; cannot verify applicable statutory MDR.
TXN_000469,2026-08-30 00:27:48,29748.4,Card,Visa_credit,411111.0,basic,5045,B2B wholesale,True,True,True,0.02,594.97,107.09,above_20L,clean,Flagged_For_Review,R9,594.97,594.97,0.0,Market credit card rate applied; requires bilateral MSA contract review.
TXN_000470,2026-08-18 22:36:13,2284.46,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000471,2026-08-17 08:31:11,2060.87,UPI,,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,exception_missing_tag,Exception,NONE,,0.0,,Missing sub_instrument routing tag; cannot verify applicable statutory MDR.
TXN_000472,2026-08-28 02:45:26,33858.78,Card,Visa_credit,533333.0,corporate,5045,B2B wholesale,True,True,True,0.02,677.18,121.89,above_20L,clean,Flagged_For_Review,R9,677.18,677.18,0.0,Market credit card rate applied; requires bilateral MSA contract review.
TXN_000473,2026-08-28 22:37:04,2439.41,UPI,bank_UPI,,,5411,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,R12_mcc_misclassification,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000474,2026-08-27 14:07:03,7768.89,UPI,PPI_wallet_UPI,,,5411,B2B wholesale,True,True,False,0.02,85.46,15.38,above_20L,R12_mcc_misclassification,Leaked,R6b,69.92,85.46,15.54,"Statutory disparity against R6b: expected Rs 69.92, charged Rs 85.46."
TXN_000475,2026-08-20 19:49:58,2225.09,UPI,bank_UPI,,,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000476,2026-08-22 02:36:25,36872.74,Card,RuPay_debit,607111.0,basic,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R2,0.0,0.0,0.0,Accurate fee verified against R2.
TXN_000477,2026-08-22 13:06:04,38085.61,UPI,bank_UPI,,,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
TXN_000478,2026-08-19 05:10:18,2402.43,UPI,bank_UPI,,,5411,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,R12_mcc_misclassification,Matched,R1,0.0,0.0,0.0,Accurate fee verified against R1.
